"area_code","地域","A2101_住民基本台帳人口（日本人）","A210101_住民基本台帳人口（日本人）（男）","A210102_住民基本台帳人口（日本人）（女）","A2201_住民基本台帳人口（外国人）","A2301_住民基本台帳人口（総数）","A4101_出生数","A4200_死亡数","A5101_転入者数（日本人移動者）","A5102_転出者数（日本人移動者）","A5103_転入者数","A5104_転出者数","A7103_住民基本台帳世帯数（日本人）","A9101_婚姻件数","A9201_離婚件数","B1101_総面積（北方地域及び竹島を除く）","B1102_総面積（北方地域及び竹島を含む）","B1103_可住地面積","B1104_主要湖沼面積","B1105_林野面積","B1106_森林面積","B1107_森林以外の草生地面積","B1201_評価総地積（課税対象土地）","B120103_評価総地積（宅地）","C120110_課税対象所得","C120120_納税義務者数（所得割）","C120130_納税義務者数（均等割）","C2109_事業所数（国・地方公共団体）（経済センサス‐基礎調査結果）","C310201_農家数（販売農家）","C310202_農家数（自給的農家）","C3107_耕地面積","C3401_製造品出荷額等","C3403_製造業事業所数","C3404_製造業従業者数","D1202_一般行政部門職員数（市区町村）","D2201_財政力指数（市町村財政）","D2202_実質収支比率（市町村財政）","D2203_経常収支比率（市町村財政）","D2205_基準財政収入額（市町村財政）","D2206_基準財政需要額（市町村財政）","D2209_一般財源（市町村財政）","D2210_投資的経費（市町村財政）","D2211_実質公債費比率（市町村財政）","D2212_将来負担比率（市町村財政）","D2213_標準財政規模（市町村財政）","D2214_実質赤字比率（市町村財政）","D2215_連結実質赤字比率（市町村財政）","D3201_歳入決算総額（市町村財政）","D320101_地方税（市町村財政）","D320102_地方譲与税（市町村財政）","D320103_利子割交付金（市町村財政）","D320104_ゴルフ場利用税交付金（市町村財政）","D320105_特別地方消費税交付金（市町村財政）","D320106_自動車取得税交付金（市町村財政）","D320107_軽油引取税交付金（市町村財政）","D320108_地方交付税（市町村財政）","D320109_交通安全対策特別交付金（市町村財政）","D320110_分担金及び負担金（市町村財政）","D320111_使用料（市町村財政）","D320113_国庫支出金（市町村財政）","D320115_県支出金（市町村財政）","D320116_財産収入（市町村財政）","D320117_寄附金（市町村財政）","D320118_繰入金（市町村財政）","D320119_繰越金（市町村財政）","D320120_諸収入（市町村財政）","D320121_地方債（市町村財政）","D320122_地方特例交付金（市町村財政）","D3202_自主財源額（市町村財政）","D3203_歳出決算総額（市町村財政）","D320301_議会費（市町村財政）","D320302_総務費（市町村財政）","D320303_民生費（市町村財政）","D3203031_社会福祉費（市町村財政）","D3203032_老人福祉費（市町村財政）","D3203033_児童福祉費（市町村財政）","D3203034_生活保護費（市町村財政）","D3203035_災害救助費（市町村財政）","D320304_衛生費（市町村財政）","D3203042_保健衛生費（市町村財政）","D3203043_保健所費（市町村財政）","D3203044_清掃費（市町村財政）","D320305_労働費（市町村財政）","D3203051_失業対策費（市町村財政）","D320306_農林水産業費（市町村財政）","D320307_商工費（市町村財政）","D320308_土木費（市町村財政）","D3203082_道路橋りょう費（市町村財政）","D3203085_都市計画費（市町村財政）","D3203086_住宅費（市町村財政）","D320309_消防費（市町村財政）","D320310_教育費（市町村財政）","D3203102_小学校費（市町村財政）","D3203103_中学校費（市町村財政）","D3203104_高等学校費（市町村財政）","D3203105_特別支援学校費（市町村財政）","D3203106_幼稚園費（市町村財政）","D3203107_社会教育費（市町村財政）","D3203108_保健体育費（市町村財政）","D320311_災害復旧費（市町村財政）","D320312_公債費（市町村財政）（目的別歳出内訳）","D320401_人件費（市町村財政）","D320402_物件費（市町村財政）","D320403_維持補修費（市町村財政）","D320404_扶助費（市町村財政）","D320405_補助費等（市町村財政）","D320406_普通建設事業費（市町村財政）","D320407_災害復旧事業費（市町村財政）","D320408_失業対策事業費（市町村財政）","D320409_公債費（市町村財政）（性質別歳出内訳）","D320410_積立金（市町村財政）","D320411_投資及び出資金（市町村財政）","D320412_貸付金（市町村財政）","D3205_地方債現在高（市町村財政）","D420102_市町村民税","D420202_固定資産税（市町村税）","E1101_幼稚園数","E1501_幼稚園在園者数","E2101_小学校数","E2401_小学校教員数","E2501_小学校児童数","E3101_中学校数","E3401_中学校教員数","E3501_中学校生徒数","E3901_義務教育学校数","E3902_義務教育学校前期課程学級数","E3903_義務教育学校後期課程学級数","E3904_義務教育学校教員数","E3905_義務教育学校前期課程児童数","E3906_義務教育学校後期課程生徒数","E4101_高等学校数","E4501_高等学校生徒数","F1101_労働力人口","F110101_労働力人口（男）","F110102_労働力人口（女）","F1102_就業者数","F110201_就業者数（男）","F110202_就業者数（女）","F1103_就業者数・主に仕事","F1104_就業者数・家事のほか仕事","F1105_就業者数・通学のかたわら仕事","F1106_就業者数・休業者","F1107_完全失業者数","F110701_完全失業者数（男）","F110702_完全失業者数（女）","F1108_非労働力人口","F110801_非労働力人口（男）","F110802_非労働力人口（女）","F1109_非労働力人口・家事","F1110_非労働力人口・通学","F1111_非労働力人口・その他","F2116_就業者数（65歳以上）","F2201_第1次産業就業者数","F2211_第2次産業就業者数","F2221_第3次産業就業者数","F2401_雇用者数（国勢調査結果）","F2402_役員数","F2403_雇人のある業主数","F2404_雇人のない業主数","F2405_家族従業者数（国勢調査結果）","F2406_自営業主及び家族従業者数","F2409_雇用者数（正規の職員・従業員）","F2410_雇用者数（労働者派遣事業所の派遣社員）","F2411_雇用者数（パート・アルバイト・その他）","F2701_自市区町村で従業している就業者数","F270101_自市区町村で従業している就業者数（男）","F270102_自市区町村で従業している就業者数（女）","F2702_県内他市区町村で従業している就業者数","F270201_県内他市区町村で従業している就業者数（男）","F270202_県内他市区町村で従業している就業者数（女）","F2703_他県で従業している就業者数","F270301_他県で従業している就業者数（男）","F270302_他県で従業している就業者数（女）","F2705_他市区町村への通勤者数","F270501_他市区町村への通勤者数（男）","F270502_他市区町村への通勤者数（女）","F2801_従業地による就業者数","F2802_他県に常住している就業者数","F2803_他市区町村からの通勤者数","G1201_公民館数","G1401_図書館数","H1800_着工新設住宅戸数","H1801_着工新設持家数","H1802_着工新設貸家数","H1803_着工新設分譲住宅数","H1804_着工新設給与住宅数","H1810_着工新設持家・分譲住宅数","H2500_着工居住用建築物床面積","H2600_着工新設住宅床面積","H2601_着工新設持家床面積","H2602_着工新設分譲住宅床面積","H2603_着工新設貸家床面積","H2604_着工新設給与住宅床面積","H5507_総人口（非水洗化人口＋水洗化人口）","H550701_非水洗化人口","H5508_水洗化率（浄化槽人口）","H5509_し尿処理量（し尿＋浄化槽汚泥＋自家処理量）","H5608_ごみ計画収集人口","H5609_ごみ総排出量（総量）","H560901_ごみ総排出量（計画収集量）","H560902_ごみ総排出量（直接搬入量）","H560903_ごみ総排出量（自家処理量）","H560904_ごみ総排出量（集団回収量）","H5610_1人1日当たりの排出量","H5612_ごみ処理量（総量）","H561201_ごみ処理量（直接資源化）","H5613_中間処理後再生利用量","H5614_ごみのリサイクル率","H5615_最終処分量","H7207_軽自動車等台数","H7208_二輪の小型自動車台数","H7209_原動機付自転車台数","H720901_原動機付自転車台数（50ｃｃ以下）","H720902_原動機付自転車台数（50ｃｃ超90ｃｃ以下）","H720903_原動機付自転車台数（90ｃｃ超）","H720904_原動機付自転車台数（ミニカー）","H7210_軽自動車及び小型特殊自動車台数","H721001_二輪車台数（側車付のものを含む）","H721002_三輪車台数","H7701_テレビ放送受信契約数","H770101_衛星放送受信契約数","H8101_都市計画区域指定面積","H8102_市街化調整区域面積","H8103_市街化区域面積","H8104_用途地域面積","H810401_住居専用地域面積","H810402_住居地域面積","H810403_近隣商業地域面積","H810404_商業地域面積","H810405_準工業地域面積","H810406_工業地域面積","H810407_工業専用地域面積","H810408_商業・近隣商業地域面積","H810409_工業・準工業地域面積","I5101_病院数","I510110_精神科病院数","I510120_一般病院数","I510150_療養病床を有する病院数","I5102_一般診療所数","I510201_有床一般診療所数","I5103_歯科診療所数","I5211_病院病床数","I5212_一般診療所病床数","I5511_介護老人保健施設数（基本票）","I5512_介護老人保健施設定員数（基本票）","J2221_保護施設数（基本票）（医療保護施設を除く）","J230127_介護老人福祉施設数（基本票）","J230128_介護老人福祉施設定員数（基本票）","J2304_老人福祉施設数（基本票）","J230411_養護老人ホーム数（基本票）","J230412_養護老人ホーム定員数（基本票）","J230421_有料老人ホーム数（基本票）","J230422_有料老人ホーム定員数（基本票）","J230431_軽費老人ホーム数（基本票）","J230432_軽費老人ホーム定員数（基本票）","J250204_児童福祉施設等数（基本票）","J250302_保育所等数（基本票）","J250303_公営保育所等数（基本票）","J2804_母子・父子福祉施設数（基本票）","J2905_障害者支援施設等数（基本票）","J2906_婦人保護施設数（基本票）","J4101_国民健康保険被保険者数"
"14402","神奈川県 清川村",2904,1496,1408,32,2936,17,46,73,98,74,98,1244,7,4,7124,7124,754,0,6359,6359,0,15518298,469504,4164476,1382,1587,20,18,48,45,6170,3,497,51,0.97,4.6,87.4,1104649,1161233,1495809,182355,-3,NA,1591026,0,0,2280657,1354512,14194,234,14342,0,2949,NA,120641,537,10987,51337,103765,177123,79917,37636,9466,86583,33930,98500,6462,1680248,2201365,75618,543537,426749,168378,108080,148819,0,1472,182409,117259,0,65150,0,0,144817,111126,215982,17384,146000,23502,171102,290139,33647,40327,0,0,45504,17206,34979,9009,30877,589544,478264,9998,145826,406872,173346,9009,0,30877,80708,0,9000,754922,NA,NA,1,36,2,22,135,2,23,70,0,0,0,0,0,0,0,0,1396,856,540,1317,800,517,1059,208,20,30,79,56,23,1291,532,759,419,102,770,289,53,337,917,1080,83,23,90,29,142,629,28,423,453,262,191,800,490,310,53,42,11,853,532,321,1247,24,783,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2955,13,6.1,171,2955,988,983,5,0,0,914,988,145,144,29.3,74,1474,65,239,153,24,58,4,1170,82,0,1102,474,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,325,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,775
"15100","新潟県 新潟市",782594,376849,405745,5871,788465,5323,9259,27638,28362,28638,29115,335997,3554,996,72646,72646,67072,137,5434,5434,0,510642944,119703273,1142216559,373618,403654,762,6813,2862,32900,1146898,987,38433,3705,0.7,1.7,94.9,121817751,176370773,199049208,55222205,10.5,139.6,229508356,0,0,401440624,136102491,3255432,83290,20557,0,417704,5288813,57230012,223872,1541366,5704785,66341606,19887507,585621,494285,22715,6183333,19637576,57629100,2461273,172975970,396836184,976564,30329683,124641641,28587845,24789923,53216841,18032149,14883,27297249,15151312,1259579,10821200,1268361,48,7290576,12014259,60952707,23982656,25967700,2104651,11100364,76809879,31898752,17363271,1501992,1614405,516634,6452319,7064691,0,44154901,87930026,46842432,4967706,81398182,29787946,55222205,0,0,43998557,2564037,331466,16249129,630438853,67104544,49156993,36,2675,108,2421,39215,61,1454,19699,0,0,0,0,0,0,28,21850,391556,209869,181687,376334,200706,175628,323404,37046,6909,8975,15222,9163,6059,251290,93323,157967,79872,37693,133725,51988,11608,78488,275525,311212,18642,6392,22723,10317,39432,210380,7354,93478,209978,101686,108292,154851,92073,62778,1500,1313,187,156351,93386,62965,379445,1246,159462,43,20,4905,2546,1553,789,17,3335,505939,462341,307958,83654,68706,2023,783535,21046,18.6,87577,783535,291771,248757,18149,0,24865,1017,266906,25029,25034,25.7,21787,287187,8754,22210,16828,1766,3343,273,256223,6826,2,313913,179895,72645,59741,12904,12920,4247,4588,674,411,1613,648,739,1085,2261,44,7,37,16,645,18,496,10828,231,44,3912,1,63,4312,36,1,100,66,2318,23,989,291,241,87,0,45,1,155344
"15101","新潟県 新潟市 北区",73276,35750,37526,648,73924,430,847,1958,2039,2031,2112,28846,261,78,10772,10772,10486,0,283,283,0,NA,NA,NA,NA,NA,71,1009,405,NA,340475,163,7086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,128,12,262,3749,8,156,1869,0,0,0,0,0,0,2,870,35952,19500,16452,34516,18565,15951,29687,3470,547,812,1436,935,501,23741,9027,14714,7018,3867,12856,5400,1467,9895,22121,28127,1537,608,2326,1190,4124,18673,749,8705,17475,8739,8736,15845,9107,6738,133,113,20,15978,9220,6758,32390,98,13852,4,2,361,243,85,32,1,275,41284,35602,29135,3465,2815,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27206,14662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,1,40,0,31,1067,0,3,272,0,7,462,2,0,0,4,139,1,50,30,24,12,0,2,0,NA
"15102","新潟県 新潟市 東区",135562,65395,70167,919,136481,1003,1551,4751,5157,4882,5220,60584,742,193,3862,3862,3857,0,5,5,0,NA,NA,NA,NA,NA,79,170,112,NA,296233,183,9072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,394,12,358,6379,8,232,3475,0,0,0,0,0,0,2,1405,65959,35196,30763,63228,33622,29606,54815,5932,961,1520,2731,1574,1157,42659,15802,26857,13631,5402,23626,7599,500,14769,46337,54134,3001,818,3161,900,4879,36286,1377,16471,32120,15715,16405,29440,16874,12566,211,191,20,29651,17065,12586,55542,165,21965,3,2,748,380,208,158,2,538,78462,71583,43849,16726,10711,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52446,28082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,3,87,3,73,1364,43,6,396,0,9,580,3,1,100,6,150,2,74,46,40,10,0,5,0,NA
"15103","新潟県 新潟市 中央区",172966,82173,90793,1970,174936,1313,1962,9092,9376,9491,9781,85494,970,239,3775,3775,3586,137,52,52,0,NA,NA,NA,NA,NA,206,107,67,NA,24357,109,1792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1053,19,508,8688,10,285,4058,0,0,0,0,0,0,11,11406,88980,47151,41829,85331,45103,40228,73575,8065,1704,1987,3649,2048,1601,54001,18906,35095,18200,8867,26934,10067,433,11871,71088,71163,5484,1648,4226,1472,7346,49487,1755,19921,61172,29927,31245,21801,13736,8065,394,339,55,22195,14075,8120,126460,643,63324,4,5,1300,415,576,306,3,721,119770,110819,51621,32476,26161,561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83866,49925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,14,3,221,9,165,3385,106,11,870,0,8,530,3,0,0,19,787,3,120,66,49,13,0,13,0,NA
"15104","新潟県 新潟市 江南区",68243,33181,35062,363,68606,481,808,2262,2271,2338,2289,26976,262,91,7542,7542,7542,0,0,0,0,NA,NA,NA,NA,NA,66,868,451,NA,140541,116,6245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,190,10,228,3688,7,159,2103,0,0,0,0,0,0,2,1827,34493,18558,15935,33092,17706,15386,28842,3214,318,718,1401,852,549,22141,8525,13616,6630,2847,12664,4724,1510,7866,23086,27513,1490,524,2108,1068,3700,18708,598,8207,15907,7789,8118,16514,9503,7011,113,100,13,16627,9603,7024,32883,42,16418,5,1,474,289,88,92,5,381,53749,49280,35011,9928,3813,528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24668,14058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,53,3,34,241,42,4,517,0,8,650,6,0,0,3,148,4,200,31,28,13,0,6,1,NA
"15105","新潟県 新潟市 秋葉区",76551,36802,39749,298,76849,479,948,1993,1844,2035,1870,29908,265,87,9538,9538,8065,0,1473,1473,0,NA,NA,NA,NA,NA,75,812,380,NA,56712,80,2483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,331,12,249,4011,6,147,1995,0,0,0,0,0,0,3,1728,36976,19961,17015,35696,19170,16526,30853,3589,353,901,1280,791,489,24884,9290,15594,7889,3473,13522,5195,1310,8410,24659,29663,1509,536,2174,924,3634,20424,680,8559,15745,7160,8585,18403,11097,7306,149,134,15,18552,11231,7321,25687,30,8543,2,1,437,314,59,64,0,378,52236,47092,37460,6740,2892,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28005,16164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,0,46,0,43,623,0,3,280,0,6,460,2,0,0,7,155,1,50,20,19,5,0,3,0,NA
"15106","新潟県 新潟市 南区",44314,21574,22740,204,44518,267,594,1116,1220,1157,1233,16004,200,55,10091,10091,10091,0,0,0,0,NA,NA,NA,NA,NA,65,1315,513,NA,169243,123,5878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,47,11,164,2106,6,95,1036,0,0,0,0,0,0,1,199,23922,12896,11026,23173,12435,10738,19918,2512,198,545,749,461,288,12313,4452,7861,3696,1626,6991,4275,2233,6276,13362,17447,1012,436,2102,1441,3979,11836,399,5212,12576,6284,6292,9503,5524,3979,64,55,9,9567,5579,3988,22905,53,9299,6,2,198,140,41,16,1,156,23223,21329,17397,1603,2269,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14763,7765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,30,0,21,753,0,4,341,0,5,350,4,0,0,6,132,1,50,20,16,12,0,0,0,NA
"15107","新潟県 新潟市 西区",155495,74770,80725,1162,156657,1057,1785,5399,5170,5563,5296,67897,634,201,9409,9409,9083,0,325,325,0,NA,NA,NA,NA,NA,100,909,261,NA,33891,71,1518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,404,19,453,8086,10,261,3796,0,0,0,0,0,0,5,2956,76609,41131,35478,73542,39221,34321,61817,7327,2567,1831,3067,1910,1157,54206,20946,33260,17600,9440,27166,9372,1954,11587,58413,61887,3443,1242,4091,1895,7228,40319,1335,20233,39993,18682,21311,31847,19463,12384,366,320,46,32213,19783,12430,59032,190,17703,8,3,1171,597,456,114,4,711,109968,102590,72398,11956,17910,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63379,38093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,7,4,123,1,100,2774,10,9,798,1,12,820,8,0,0,18,722,7,305,58,46,11,0,12,0,NA
"15108","新潟県 新潟市 西蒲区",56187,27204,28983,307,56494,293,764,1067,1285,1141,1314,20288,220,52,17655,17655,14360,0,3296,3296,0,NA,NA,NA,NA,NA,100,1623,673,NA,85446,142,4359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,128,13,199,2508,6,119,1367,0,0,0,0,0,0,2,1459,28665,15476,13189,27756,14884,12872,23897,2937,261,661,909,592,317,17345,6375,10970,5208,2171,9966,5356,2201,7814,16459,21278,1166,580,2535,1427,4542,14647,461,6170,14990,7390,7600,11498,6769,4729,70,61,9,11568,6830,4738,24546,25,8358,11,4,216,168,40,7,1,175,27247,24046,21087,760,2135,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19580,11146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,4,45,2,29,621,30,4,438,0,8,460,8,0,0,3,85,4,140,20,19,11,0,4,0,NA
"15202","新潟県 長岡市",266402,130456,135946,2470,268872,1721,3516,5721,6294,6050,6547,106185,1105,316,89106,89106,45338,0,43721,43714,7,523970751,50242717,365299386,126542,138269,393,3590,2162,18400,643634,712,25590,1631,0.62,2.3,91.9,33893778,54922488,65538946,21021739,5.5,74.6,69248363,0,0,129279146,38132634,1198667,25973,30996,0,155356,0,25485544,30773,604962,1204006,17416507,8703101,279901,1904448,117005,1668443,9807568,15541200,722101,54644943,126799252,519103,13800803,37022797,9749603,8507287,16764276,2000436,1195,9476340,3721144,0,5728329,445815,0,3036277,4903771,23323014,7729297,7995269,6517643,4743093,15815627,5781376,2010708,0,161973,132764,1142189,2358369,149689,13562923,19399976,18048459,2892704,21917293,10064138,20872050,149689,0,13562923,830561,1761990,8159475,155280515,16693310,16799779,6,330,56,1019,13591,29,595,7134,0,0,0,0,0,0,11,7107,133468,73804,59664,128543,70568,57975,112437,12219,1491,2396,4925,3236,1689,86805,32551,54254,28893,12214,45698,19668,4324,38888,83070,106996,7443,1827,8068,3205,13100,74330,2674,29992,109950,58348,51602,17165,11262,5903,404,346,58,17569,11608,5961,134167,376,23193,91,9,1524,952,415,156,1,1108,171736,152752,119188,14973,18458,133,269338,3219,10,22350,269338,87417,83116,1973,0,2328,887,85125,6611,12027,24,7551,119502,3170,9516,7367,862,1158,129,106816,2694,1,101376,56641,35121,25081,4819,5337.4,1829,1620,277.7,129,791.7,523,167,406.7,1314.7,11,1,10,5,178,1,123,4067,6,10,1074,1,20,1616,17,1,150,15,677,8,271,182,85,38,0,26,0,50292
"15204","新潟県 三条市",96400,46959,49441,668,97068,594,1294,1660,2202,1748,2245,35884,343,133,43197,43197,14957,0,27377,27377,0,177989003,20011482,126890671,45280,50790,135,1957,794,6540,282622,553,13744,462,0.58,1.2,95.3,11954733,20704444,24206859,13371944,15.7,126.7,25570108,0,0,50742929,13402198,386580,9196,17590,0,50130,0,10172639,12314,372092,282517,7490711,2858266,68948,311232,1249707,351218,1943899,9167362,245442,18372236,50358107,226151,3842626,12917489,3005939,3085511,5952546,865329,8164,4731730,1451042,0,3268412,198135,0,1309445,2624886,5100423,2330316,1699354,94948,1681506,10414870,1134351,631618,0,0,1500,604658,4389410,0,7310486,6241066,5398907,727532,8038092,2398790,13371944,0,0,7309601,311768,68197,1635660,71615054,5845852,6092590,3,125,19,351,4135,8,184,2159,1,19,9,57,555,257,4,2462,51102,27940,23162,49378,26809,22569,43041,4975,362,1000,1724,1131,593,29800,10872,18928,9781,3899,16120,9003,1998,17472,28650,38135,3533,972,3843,2121,6936,26767,817,10551,36147,18598,17549,12101,7546,4555,93,79,14,12194,7625,4569,54148,96,16964,15,3,615,349,210,52,4,401,65150,59945,43936,5744,10116,149,97350,10921,70.9,42597,97350,40303,33811,6070,0,422,1131,39881,3855,1433,14.2,2327,48423,1173,4182,3313,391,437,41,43068,1032,1,34978,18708,12101,0,0,1459,162,703,32,146,77,227,112,178,304,7,1,6,3,67,4,49,1404,54,6,550,0,7,490,5,1,100,4,127,2,80,32,28,9,0,5,0,18886
"15205","新潟県 柏崎市",81972,40491,41481,931,82903,479,1329,1655,2263,1791,2371,34097,296,122,44203,44203,15419,0,28777,28776,1,210760027,20794660,109065689,38780,43340,134,967,682,5080,187693,205,8785,570,0.7,7.8,93.7,12925729,18554726,23011591,8545422,11.6,21.6,23800568,0,0,47152002,15402154,379430,8052,23336,0,48695,0,7007675,7568,575923,433300,6711413,3698169,80958,258295,1669115,2084613,3164319,3393387,222332,24005465,44989465,267369,6223902,12011250,3137308,2845543,5110031,917854,514,2824995,1713853,0,1098634,1832625,0,2196970,1616268,5340745,2328691,2104040,295979,2669685,5266605,1915644,1025444,0,0,0,712358,1082312,35154,4703897,6577215,6469157,678556,6283509,5037354,8510268,35154,0,4703897,503183,109768,2662862,47761343,4763609,8986812,5,374,20,344,3785,12,211,1822,0,0,0,0,0,0,5,2222,40502,23036,17466,38970,22011,16959,34192,3738,273,767,1532,1025,507,29175,11091,18084,10078,3209,15888,5655,1112,13441,23790,32710,2054,649,2289,914,3852,23002,757,8951,34027,18522,15505,4394,3116,1278,155,138,17,4549,3254,1295,40192,359,5771,32,1,340,216,86,23,15,239,40817,34533,27063,2461,4509,500,83093,1207,23.7,15901,83093,27859,25891,1968,0,0,916,27872,3639,1581,18.7,2733,38844,1118,3598,2853,266,428,51,34128,940,0,34170,19156,8816,0,0,1123,324,411,19,127,56,186,0,146,242,5,1,4,0,59,1,37,1204,12,2,290,1,8,675,2,1,80,7,271,1,30,30,27,16,0,6,0,16998
